drug1,drug2,target,new_target,source_file
DB04395,DB09119,0,0,ds_frenchDB-ddis_res.pkl
DB09069,DB07818,0,0,ds_frenchDB-ddis_res.pkl
DB14731,DB06864,0,0,ds_frenchDB-ddis_res.pkl
DB09043,DB01803,0,0,ds_frenchDB-ddis_res.pkl
DB11693,DB00703,0,1,ds_frenchDB-ddis_res.pkl
DB08743,DB03114,0,0,ds_frenchDB-ddis_res.pkl
DB07506,DB06924,0,0,ds_frenchDB-ddis_res.pkl
DB07893,DB11311,0,0,ds_frenchDB-ddis_res.pkl
DB07217,DB02999,0,0,ds_frenchDB-ddis_res.pkl
DB04204,DB02524,0,0,ds_frenchDB-ddis_res.pkl
DB13873,DB04000,0,1,ds_frenchDB-ddis_res.pkl
DB08737,DB02753,0,0,ds_frenchDB-ddis_res.pkl
DB08341,DB08661,0,0,ds_frenchDB-ddis_res.pkl
DB07400,DB09256,0,0,ds_frenchDB-ddis_res.pkl
DB07856,DB04890,0,0,ds_frenchDB-ddis_res.pkl
DB04544,DB03763,0,0,ds_frenchDB-ddis_res.pkl
DB07405,DB02216,0,0,ds_frenchDB-ddis_res.pkl
DB02629,DB04270,0,0,ds_frenchDB-ddis_res.pkl
DB03433,DB08176,0,0,ds_frenchDB-ddis_res.pkl
DB04297,DB07790,0,0,ds_frenchDB-ddis_res.pkl
DB04393,DB08647,0,0,ds_frenchDB-ddis_res.pkl
DB03259,DB08888,0,0,ds_frenchDB-ddis_res.pkl
DB09338,DB00922,0,1,ds_frenchDB-ddis_res.pkl
DB07872,DB02719,0,0,ds_frenchDB-ddis_res.pkl
DB06267,DB07502,0,0,ds_frenchDB-ddis_res.pkl
DB07320,DB02979,0,0,ds_frenchDB-ddis_res.pkl
DB07616,DB00129,0,0,ds_frenchDB-ddis_res.pkl
DB02870,DB06936,0,0,ds_frenchDB-ddis_res.pkl
DB00584,DB03721,0,0,ds_frenchDB-ddis_res.pkl
DB00201,DB04685,0,0,ds_frenchDB-ddis_res.pkl
DB00148,DB07476,0,0,ds_frenchDB-ddis_res.pkl
DB09283,DB07507,0,0,ds_frenchDB-ddis_res.pkl
DB02676,DB00948,0,0,ds_frenchDB-ddis_res.pkl
DB02282,DB03224,0,0,ds_frenchDB-ddis_res.pkl
DB03313,DB02989,0,0,ds_frenchDB-ddis_res.pkl
DB01098,DB00082,0,1,ds_frenchDB-ddis_res.pkl
DB00314,DB03880,0,1,ds_frenchDB-ddis_res.pkl
DB06274,DB03411,0,0,ds_frenchDB-ddis_res.pkl
DB06726,DB00073,0,1,ds_frenchDB-ddis_res.pkl
DB04598,DB09245,0,0,ds_frenchDB-ddis_res.pkl
DB03028,DB13149,0,0,ds_frenchDB-ddis_res.pkl
DB00967,DB04371,0,0,ds_frenchDB-ddis_res.pkl
DB00444,DB07458,0,0,ds_frenchDB-ddis_res.pkl
DB00796,DB03722,0,0,ds_frenchDB-ddis_res.pkl
DB08340,DB00630,0,0,ds_frenchDB-ddis_res.pkl
DB08310,DB00270,0,1,ds_frenchDB-ddis_res.pkl
DB02825,DB07352,0,0,ds_frenchDB-ddis_res.pkl
DB08647,DB08820,0,1,ds_frenchDB-ddis_res.pkl
DB06929,DB07746,0,0,ds_frenchDB-ddis_res.pkl
DB01024,DB04339,0,1,ds_frenchDB-ddis_res.pkl
DB03994,DB04703,0,0,ds_frenchDB-ddis_res.pkl
DB01394,DB03683,0,0,ds_frenchDB-ddis_res.pkl
DB03114,DB01329,0,1,ds_frenchDB-ddis_res.pkl
DB07635,DB02458,0,0,ds_frenchDB-ddis_res.pkl
DB07328,DB04032,0,0,ds_frenchDB-ddis_res.pkl
DB00437,DB03394,0,0,ds_frenchDB-ddis_res.pkl
DB07788,DB04140,0,0,ds_frenchDB-ddis_res.pkl
DB02530,DB07844,0,0,ds_frenchDB-ddis_res.pkl
DB00916,DB06867,0,0,ds_frenchDB-ddis_res.pkl
DB02750,DB00868,0,0,ds_frenchDB-ddis_res.pkl
DB08125,DB04798,0,0,ds_frenchDB-ddis_res.pkl
DB08888,DB00587,0,1,ds_frenchDB-ddis_res.pkl
DB00357,DB00909,0,1,ds_frenchDB-ddis_res.pkl
DB04275,DB03276,0,0,ds_frenchDB-ddis_res.pkl
DB03274,DB03199,0,0,ds_frenchDB-ddis_res.pkl
DB04835,DB08210,0,0,ds_frenchDB-ddis_res.pkl
DB02574,DB00309,0,1,ds_frenchDB-ddis_res.pkl
DB03392,DB04592,0,0,ds_frenchDB-ddis_res.pkl
DB02840,DB08429,0,0,ds_frenchDB-ddis_res.pkl
DB11921,DB09151,0,1,ds_frenchDB-ddis_res.pkl
DB06837,DB04505,0,0,ds_frenchDB-ddis_res.pkl
DB07606,DB04294,0,0,ds_frenchDB-ddis_res.pkl
DB03958,DB01956,0,0,ds_frenchDB-ddis_res.pkl
DB04724,DB03338,0,0,ds_frenchDB-ddis_res.pkl
DB04734,DB06855,0,0,ds_frenchDB-ddis_res.pkl
DB00235,DB02184,0,0,ds_frenchDB-ddis_res.pkl
DB08552,DB03226,0,0,ds_frenchDB-ddis_res.pkl
DB01754,DB04803,0,0,ds_frenchDB-ddis_res.pkl
DB08692,DB07355,0,0,ds_frenchDB-ddis_res.pkl
DB08655,DB07011,0,0,ds_frenchDB-ddis_res.pkl
DB01774,DB02571,0,0,ds_frenchDB-ddis_res.pkl
DB07820,DB02401,0,0,ds_frenchDB-ddis_res.pkl
DB05276,DB01209,0,1,ds_frenchDB-ddis_res.pkl
DB02548,DB01211,0,0,ds_frenchDB-ddis_res.pkl
DB07769,DB03068,0,0,ds_frenchDB-ddis_res.pkl
DB02611,DB07141,0,0,ds_frenchDB-ddis_res.pkl
DB02347,DB07761,0,0,ds_frenchDB-ddis_res.pkl
DB01668,DB01204,0,0,ds_frenchDB-ddis_res.pkl
DB07522,DB07624,0,0,ds_frenchDB-ddis_res.pkl
DB08643,DB08513,0,0,ds_frenchDB-ddis_res.pkl
DB01863,DB02780,0,0,ds_frenchDB-ddis_res.pkl
DB04368,DB02832,0,0,ds_frenchDB-ddis_res.pkl
DB01655,DB07351,0,0,ds_frenchDB-ddis_res.pkl
DB02095,DB04394,0,0,ds_frenchDB-ddis_res.pkl
DB07797,DB06712,0,0,ds_frenchDB-ddis_res.pkl
DB00703,DB11761,0,1,ds_frenchDB-ddis_res.pkl
DB07305,DB07504,0,0,ds_frenchDB-ddis_res.pkl
DB03229,DB04462,0,0,ds_frenchDB-ddis_res.pkl
DB06274,DB08136,0,0,ds_frenchDB-ddis_res.pkl
DB09418,DB07468,0,0,ds_frenchDB-ddis_res.pkl
DB11979,DB07400,0,0,ds_frenchDB-ddis_res.pkl
DB02571,DB02701,0,0,ds_frenchDB-ddis_res.pkl
DB09241,DB01718,0,1,ds_frenchDB-ddis_res.pkl
DB03046,DB07096,0,0,ds_frenchDB-ddis_res.pkl
DB02907,DB07897,0,0,ds_frenchDB-ddis_res.pkl
DB08414,DB00623,0,1,ds_frenchDB-ddis_res.pkl
DB04418,DB08668,0,0,ds_frenchDB-ddis_res.pkl
DB02678,DB08446,0,0,ds_frenchDB-ddis_res.pkl
DB04223,DB08263,0,0,ds_frenchDB-ddis_res.pkl
DB02366,DB00056,0,0,ds_frenchDB-ddis_res.pkl
DB00295,DB01421,0,1,ds_frenchDB-ddis_res.pkl
DB08032,DB07521,0,0,ds_frenchDB-ddis_res.pkl
DB13894,DB07329,0,0,ds_frenchDB-ddis_res.pkl
DB02445,DB04843,0,0,ds_frenchDB-ddis_res.pkl
DB01037,DB07501,0,0,ds_frenchDB-ddis_res.pkl
DB02221,DB07084,0,0,ds_frenchDB-ddis_res.pkl
DB02043,DB02967,0,0,ds_frenchDB-ddis_res.pkl
DB08776,DB14481,0,0,ds_frenchDB-ddis_res.pkl
DB08264,DB03934,0,0,ds_frenchDB-ddis_res.pkl
DB01120,DB00147,0,1,ds_frenchDB-ddis_res.pkl
DB08761,DB08428,0,0,ds_frenchDB-ddis_res.pkl
DB09040,DB09371,0,1,ds_frenchDB-ddis_res.pkl
DB02729,DB06967,0,0,ds_frenchDB-ddis_res.pkl
DB11988,DB07935,0,0,ds_frenchDB-ddis_res.pkl
DB00525,DB14669,0,1,ds_frenchDB-ddis_res.pkl
DB04716,DB08489,0,0,ds_frenchDB-ddis_res.pkl
DB00219,DB00020,0,1,ds_frenchDB-ddis_res.pkl
DB02890,DB07460,0,0,ds_frenchDB-ddis_res.pkl
DB01737,DB01912,0,0,ds_frenchDB-ddis_res.pkl
DB01620,DB07688,0,0,ds_frenchDB-ddis_res.pkl
DB08066,DB08562,0,0,ds_frenchDB-ddis_res.pkl
DB08564,DB03793,0,0,ds_frenchDB-ddis_res.pkl
DB04262,DB00430,0,0,ds_frenchDB-ddis_res.pkl
DB07572,DB03865,0,0,ds_frenchDB-ddis_res.pkl
DB03352,DB04012,0,0,ds_frenchDB-ddis_res.pkl
DB03132,DB00014,0,0,ds_frenchDB-ddis_res.pkl
DB02299,DB04742,0,0,ds_frenchDB-ddis_res.pkl
DB14499,DB03068,0,1,ds_frenchDB-ddis_res.pkl
DB03075,DB02604,0,0,ds_frenchDB-ddis_res.pkl
DB00659,DB07754,0,0,ds_frenchDB-ddis_res.pkl
DB17635,DB11855,0,1,ds_frenchDB-ddis_res.pkl
DB04577,DB00246,0,0,ds_frenchDB-ddis_res.pkl
DB00110,DB11447,0,1,ds_frenchDB-ddis_res.pkl
DB06902,DB11963,0,0,ds_frenchDB-ddis_res.pkl
DB07264,DB01915,0,0,ds_frenchDB-ddis_res.pkl
DB07162,DB04596,0,0,ds_frenchDB-ddis_res.pkl
DB07412,DB08440,0,0,ds_frenchDB-ddis_res.pkl
DB01180,DB08372,0,0,ds_frenchDB-ddis_res.pkl
DB08240,DB00253,0,0,ds_frenchDB-ddis_res.pkl
DB07858,DB07416,0,0,ds_frenchDB-ddis_res.pkl
DB04792,DB08474,0,0,ds_frenchDB-ddis_res.pkl
DB02595,DB02531,0,0,ds_frenchDB-ddis_res.pkl
DB00034,DB04579,0,0,ds_frenchDB-ddis_res.pkl
DB07445,DB07316,0,0,ds_frenchDB-ddis_res.pkl
DB03068,DB14669,0,1,ds_frenchDB-ddis_res.pkl
DB14939,DB00434,0,1,ds_frenchDB-ddis_res.pkl
DB07586,DB09216,0,0,ds_frenchDB-ddis_res.pkl
DB09035,DB07194,0,0,ds_frenchDB-ddis_res.pkl
DB00584,DB08636,0,0,ds_frenchDB-ddis_res.pkl
DB03072,DB08554,0,0,ds_frenchDB-ddis_res.pkl
DB07734,DB02856,0,0,ds_frenchDB-ddis_res.pkl
DB11866,DB04551,0,0,ds_frenchDB-ddis_res.pkl
DB08767,DB13961,0,0,ds_frenchDB-ddis_res.pkl
DB00081,DB08374,0,0,ds_frenchDB-ddis_res.pkl
DB09202,DB07698,0,0,ds_frenchDB-ddis_res.pkl
DB03987,DB07118,0,0,ds_frenchDB-ddis_res.pkl
DB11090,DB01303,0,1,ds_frenchDB-ddis_res.pkl
DB06977,DB01367,0,0,ds_frenchDB-ddis_res.pkl
DB08933,DB00947,0,1,ds_frenchDB-ddis_res.pkl
DB00811,DB04598,0,0,ds_frenchDB-ddis_res.pkl
DB15762,DB04122,0,0,ds_frenchDB-ddis_res.pkl
DB01844,DB02220,0,0,ds_frenchDB-ddis_res.pkl
DB01998,DB00715,0,0,ds_frenchDB-ddis_res.pkl
DB00871,DB01192,0,1,ds_frenchDB-ddis_res.pkl
DB00812,DB09332,0,1,ds_frenchDB-ddis_res.pkl
DB02191,DB00310,0,0,ds_frenchDB-ddis_res.pkl
DB00640,DB11496,0,0,ds_frenchDB-ddis_res.pkl
DB07403,DB03614,0,0,ds_frenchDB-ddis_res.pkl
DB03714,DB03558,0,0,ds_frenchDB-ddis_res.pkl
DB03145,DB07236,0,0,ds_frenchDB-ddis_res.pkl
DB11572,DB04074,0,0,ds_frenchDB-ddis_res.pkl
DB00180,DB07719,0,0,ds_frenchDB-ddis_res.pkl
DB07290,DB07881,0,0,ds_frenchDB-ddis_res.pkl
DB00364,DB04208,0,0,ds_frenchDB-ddis_res.pkl
DB00243,DB03909,0,0,ds_frenchDB-ddis_res.pkl
DB07436,DB02312,0,0,ds_frenchDB-ddis_res.pkl
DB03152,DB01762,0,0,ds_frenchDB-ddis_res.pkl
DB09212,DB02106,0,0,ds_frenchDB-ddis_res.pkl
DB07103,DB04835,0,0,ds_frenchDB-ddis_res.pkl
DB08329,DB13915,0,1,ds_frenchDB-ddis_res.pkl
DB11638,DB11605,0,0,ds_frenchDB-ddis_res.pkl
DB02937,DB04648,0,0,ds_frenchDB-ddis_res.pkl
DB08565,DB00607,0,0,ds_frenchDB-ddis_res.pkl
DB08622,DB07659,0,0,ds_frenchDB-ddis_res.pkl
DB00920,DB02215,0,0,ds_frenchDB-ddis_res.pkl
DB07160,DB00091,0,0,ds_frenchDB-ddis_res.pkl
DB07045,DB03073,0,0,ds_frenchDB-ddis_res.pkl
DB03393,DB07773,0,0,ds_frenchDB-ddis_res.pkl
DB02347,DB02506,0,0,ds_frenchDB-ddis_res.pkl
DB09013,DB11945,0,1,ds_frenchDB-ddis_res.pkl
DB04616,DB08357,0,0,ds_frenchDB-ddis_res.pkl
DB01655,DB08661,0,0,ds_frenchDB-ddis_res.pkl
DB00035,DB07007,0,0,ds_frenchDB-ddis_res.pkl
DB00656,DB08691,0,0,ds_frenchDB-ddis_res.pkl
DB07908,DB06902,0,0,ds_frenchDB-ddis_res.pkl
DB11455,DB04761,0,0,ds_frenchDB-ddis_res.pkl
DB00577,DB07676,0,0,ds_frenchDB-ddis_res.pkl
DB02335,DB01603,0,0,ds_frenchDB-ddis_res.pkl
DB06145,DB06285,0,1,ds_frenchDB-ddis_res.pkl
DB04150,DB03597,0,0,ds_frenchDB-ddis_res.pkl
DB08146,DB00350,0,0,ds_frenchDB-ddis_res.pkl
DB02918,DB04268,0,0,ds_frenchDB-ddis_res.pkl
DB07558,DB11739,0,0,ds_frenchDB-ddis_res.pkl
DB01375,DB11633,0,0,ds_frenchDB-ddis_res.pkl
DB04470,DB02873,0,0,ds_frenchDB-ddis_res.pkl
DB00268,DB08023,0,0,ds_frenchDB-ddis_res.pkl
DB03664,DB00924,0,1,ds_frenchDB-ddis_res.pkl
DB07990,DB08865,0,0,ds_frenchDB-ddis_res.pkl
DB02624,DB00760,0,0,ds_frenchDB-ddis_res.pkl
DB08654,DB06043,0,0,ds_frenchDB-ddis_res.pkl
DB00789,DB13923,0,1,ds_frenchDB-ddis_res.pkl
DB04126,DB07308,0,0,ds_frenchDB-ddis_res.pkl
DB02442,DB03974,0,0,ds_frenchDB-ddis_res.pkl
DB08565,DB04801,0,0,ds_frenchDB-ddis_res.pkl
DB03083,DB01279,0,0,ds_frenchDB-ddis_res.pkl
DB00947,DB02177,0,0,ds_frenchDB-ddis_res.pkl
DB00481,DB07583,0,0,ds_frenchDB-ddis_res.pkl
DB11712,DB03874,0,0,ds_frenchDB-ddis_res.pkl
DB04588,DB00121,0,0,ds_frenchDB-ddis_res.pkl
DB08718,DB01130,0,0,ds_frenchDB-ddis_res.pkl
DB08564,DB08628,0,0,ds_frenchDB-ddis_res.pkl
DB01419,DB01991,0,0,ds_frenchDB-ddis_res.pkl
DB08440,DB02479,0,0,ds_frenchDB-ddis_res.pkl
DB01998,DB00831,0,0,ds_frenchDB-ddis_res.pkl
DB03722,DB07277,0,0,ds_frenchDB-ddis_res.pkl
DB07050,DB03081,0,0,ds_frenchDB-ddis_res.pkl
DB06897,DB02744,0,0,ds_frenchDB-ddis_res.pkl
DB02590,DB02008,0,0,ds_frenchDB-ddis_res.pkl
DB07066,DB02201,0,0,ds_frenchDB-ddis_res.pkl
DB13503,DB06933,0,0,ds_frenchDB-ddis_res.pkl
DB03611,DB02043,0,0,ds_frenchDB-ddis_res.pkl
DB09229,DB02438,0,0,ds_frenchDB-ddis_res.pkl
DB03906,DB01414,0,0,ds_frenchDB-ddis_res.pkl
DB01030,DB07267,0,0,ds_frenchDB-ddis_res.pkl
DB02893,DB07514,0,0,ds_frenchDB-ddis_res.pkl
DB14700,DB07855,0,0,ds_frenchDB-ddis_res.pkl
DB02283,DB02312,0,0,ds_frenchDB-ddis_res.pkl
DB03821,DB13174,0,0,ds_frenchDB-ddis_res.pkl
DB03811,DB13879,0,0,ds_frenchDB-ddis_res.pkl
DB02763,DB01326,0,0,ds_frenchDB-ddis_res.pkl
DB04201,DB03740,0,0,ds_frenchDB-ddis_res.pkl
DB00777,DB03704,0,0,ds_frenchDB-ddis_res.pkl
DB07003,DB08141,0,0,ds_frenchDB-ddis_res.pkl
DB07832,DB08087,0,0,ds_frenchDB-ddis_res.pkl
DB03195,DB07981,0,0,ds_frenchDB-ddis_res.pkl
DB09082,DB08434,0,0,ds_frenchDB-ddis_res.pkl
DB03616,DB07405,0,0,ds_frenchDB-ddis_res.pkl
DB03247,DB01835,0,0,ds_frenchDB-ddis_res.pkl
DB07094,DB00279,0,0,ds_frenchDB-ddis_res.pkl
DB00008,DB07247,0,0,ds_frenchDB-ddis_res.pkl
DB08257,DB00430,0,0,ds_frenchDB-ddis_res.pkl
DB01403,DB01808,0,0,ds_frenchDB-ddis_res.pkl
DB02073,DB00836,0,1,ds_frenchDB-ddis_res.pkl
DB00714,DB14805,0,1,ds_frenchDB-ddis_res.pkl
DB06828,DB06926,0,0,ds_frenchDB-ddis_res.pkl
DB03320,DB07306,0,0,ds_frenchDB-ddis_res.pkl
DB04190,DB04716,0,0,ds_frenchDB-ddis_res.pkl
DB01832,DB01130,0,0,ds_frenchDB-ddis_res.pkl
DB03028,DB07309,0,0,ds_frenchDB-ddis_res.pkl
DB03812,DB04072,0,0,ds_frenchDB-ddis_res.pkl
DB07908,DB02580,0,0,ds_frenchDB-ddis_res.pkl
DB08960,DB04153,0,0,ds_frenchDB-ddis_res.pkl
DB08076,DB11328,0,0,ds_frenchDB-ddis_res.pkl
DB01858,DB03825,0,0,ds_frenchDB-ddis_res.pkl
DB07959,DB15489,0,0,ds_frenchDB-ddis_res.pkl
DB02767,DB07049,0,0,ds_frenchDB-ddis_res.pkl
DB08635,DB01875,0,0,ds_frenchDB-ddis_res.pkl
DB04695,DB07497,0,0,ds_frenchDB-ddis_res.pkl
DB02403,DB07485,0,0,ds_frenchDB-ddis_res.pkl
DB08659,DB15165,0,0,ds_frenchDB-ddis_res.pkl
DB02811,DB03446,0,0,ds_frenchDB-ddis_res.pkl
DB09203,DB08116,0,0,ds_frenchDB-ddis_res.pkl
DB04359,DB04946,0,0,ds_frenchDB-ddis_res.pkl
DB06698,DB01150,0,1,ds_frenchDB-ddis_res.pkl
DB02151,DB01820,0,0,ds_frenchDB-ddis_res.pkl
DB06861,DB00656,0,0,ds_frenchDB-ddis_res.pkl
DB07719,DB08574,0,0,ds_frenchDB-ddis_res.pkl
DB07388,DB08757,0,0,ds_frenchDB-ddis_res.pkl
DB02931,DB16099,0,0,ds_frenchDB-ddis_res.pkl
DB14507,DB14783,0,1,ds_frenchDB-ddis_res.pkl
DB07041,DB00412,0,0,ds_frenchDB-ddis_res.pkl
DB08609,DB01862,0,0,ds_frenchDB-ddis_res.pkl
DB08266,DB04622,0,0,ds_frenchDB-ddis_res.pkl
DB03268,DB07015,0,0,ds_frenchDB-ddis_res.pkl
DB08186,DB08204,0,0,ds_frenchDB-ddis_res.pkl
DB06851,DB02975,0,0,ds_frenchDB-ddis_res.pkl
DB02187,DB11828,0,1,ds_frenchDB-ddis_res.pkl
DB01378,DB04482,0,0,ds_frenchDB-ddis_res.pkl
DB03918,DB03277,0,0,ds_frenchDB-ddis_res.pkl
DB02917,DB07353,0,0,ds_frenchDB-ddis_res.pkl
DB07180,DB07933,0,0,ds_frenchDB-ddis_res.pkl
DB07823,DB03243,0,0,ds_frenchDB-ddis_res.pkl
DB07427,DB14715,0,0,ds_frenchDB-ddis_res.pkl
DB03357,DB09112,0,0,ds_frenchDB-ddis_res.pkl
DB03337,DB07796,0,0,ds_frenchDB-ddis_res.pkl
DB04366,DB08897,0,0,ds_frenchDB-ddis_res.pkl
DB04526,DB07099,0,0,ds_frenchDB-ddis_res.pkl
DB06782,DB04753,0,0,ds_frenchDB-ddis_res.pkl
DB08202,DB06855,0,0,ds_frenchDB-ddis_res.pkl
DB01282,DB07730,0,0,ds_frenchDB-ddis_res.pkl
DB14851,DB02214,0,0,ds_frenchDB-ddis_res.pkl
DB04466,DB02740,0,0,ds_frenchDB-ddis_res.pkl
DB09076,DB01091,0,1,ds_frenchDB-ddis_res.pkl
DB01827,DB04261,0,0,ds_frenchDB-ddis_res.pkl
DB04426,DB03633,0,0,ds_frenchDB-ddis_res.pkl
DB13919,DB07714,0,0,ds_frenchDB-ddis_res.pkl
DB08577,DB03158,0,0,ds_frenchDB-ddis_res.pkl
DB01309,DB08775,0,0,ds_frenchDB-ddis_res.pkl
DB04016,DB04496,0,0,ds_frenchDB-ddis_res.pkl
DB08258,DB03556,0,0,ds_frenchDB-ddis_res.pkl
DB09342,DB03312,0,1,ds_frenchDB-ddis_res.pkl
DB03526,DB11853,0,1,ds_frenchDB-ddis_res.pkl
DB01091,DB04151,0,0,ds_frenchDB-ddis_res.pkl
DB02184,DB00841,0,0,ds_frenchDB-ddis_res.pkl
DB06016,DB02355,0,0,ds_frenchDB-ddis_res.pkl
DB07400,DB12151,0,0,ds_frenchDB-ddis_res.pkl
DB07324,DB07743,0,0,ds_frenchDB-ddis_res.pkl
DB03142,DB07349,0,0,ds_frenchDB-ddis_res.pkl
DB08133,DB12141,0,0,ds_frenchDB-ddis_res.pkl
DB07792,DB00363,0,0,ds_frenchDB-ddis_res.pkl
DB14499,DB08731,0,0,ds_frenchDB-ddis_res.pkl
DB12371,DB02855,0,0,ds_frenchDB-ddis_res.pkl
DB01018,DB02627,0,0,ds_frenchDB-ddis_res.pkl
DB01657,DB03754,0,0,ds_frenchDB-ddis_res.pkl
DB02632,DB11581,0,0,ds_frenchDB-ddis_res.pkl
DB03072,DB04838,0,0,ds_frenchDB-ddis_res.pkl
DB01685,DB14597,0,1,ds_frenchDB-ddis_res.pkl
DB04209,DB04608,0,0,ds_frenchDB-ddis_res.pkl
DB03325,DB11942,0,0,ds_frenchDB-ddis_res.pkl
DB03905,DB04765,0,0,ds_frenchDB-ddis_res.pkl
DB01860,DB04160,0,0,ds_frenchDB-ddis_res.pkl
DB08534,DB02151,0,0,ds_frenchDB-ddis_res.pkl
DB08174,DB09295,0,0,ds_frenchDB-ddis_res.pkl
DB08093,DB02919,0,0,ds_frenchDB-ddis_res.pkl
DB02839,DB08689,0,0,ds_frenchDB-ddis_res.pkl
DB00776,DB03450,0,1,ds_frenchDB-ddis_res.pkl
DB05271,DB00644,0,1,ds_frenchDB-ddis_res.pkl
DB06196,DB01285,0,1,ds_frenchDB-ddis_res.pkl
DB02463,DB08364,0,0,ds_frenchDB-ddis_res.pkl
DB02094,DB04166,0,0,ds_frenchDB-ddis_res.pkl
DB06883,DB03082,0,0,ds_frenchDB-ddis_res.pkl
DB07178,DB06911,0,0,ds_frenchDB-ddis_res.pkl
DB14641,DB06869,0,0,ds_frenchDB-ddis_res.pkl
DB07652,DB00078,0,0,ds_frenchDB-ddis_res.pkl
DB01251,DB14580,0,1,ds_frenchDB-ddis_res.pkl
DB02573,DB03911,0,0,ds_frenchDB-ddis_res.pkl
DB04254,DB07911,0,0,ds_frenchDB-ddis_res.pkl
DB03320,DB07292,0,0,ds_frenchDB-ddis_res.pkl
DB03279,DB01201,0,0,ds_frenchDB-ddis_res.pkl
DB01341,DB03846,0,0,ds_frenchDB-ddis_res.pkl
DB08871,DB02995,0,0,ds_frenchDB-ddis_res.pkl
DB11967,DB04063,0,0,ds_frenchDB-ddis_res.pkl
DB08485,DB04016,0,0,ds_frenchDB-ddis_res.pkl
DB07741,DB02729,0,0,ds_frenchDB-ddis_res.pkl
DB04754,DB03289,0,0,ds_frenchDB-ddis_res.pkl
DB02832,DB03911,0,0,ds_frenchDB-ddis_res.pkl
DB08359,DB00362,0,0,ds_frenchDB-ddis_res.pkl
DB03959,DB07845,0,0,ds_frenchDB-ddis_res.pkl
DB07066,DB06897,0,0,ds_frenchDB-ddis_res.pkl
DB03683,DB15044,0,0,ds_frenchDB-ddis_res.pkl
DB03143,DB02889,0,0,ds_frenchDB-ddis_res.pkl
DB00607,DB07338,0,1,ds_frenchDB-ddis_res.pkl
DB02839,DB02032,0,0,ds_frenchDB-ddis_res.pkl
DB04732,DB07206,0,0,ds_frenchDB-ddis_res.pkl
DB03395,DB02047,0,0,ds_frenchDB-ddis_res.pkl
DB07126,DB01023,0,0,ds_frenchDB-ddis_res.pkl
DB08404,DB00725,0,0,ds_frenchDB-ddis_res.pkl
DB06860,DB02243,0,0,ds_frenchDB-ddis_res.pkl
DB06403,DB08179,0,0,ds_frenchDB-ddis_res.pkl
DB02404,DB02472,0,0,ds_frenchDB-ddis_res.pkl
DB00152,DB00482,0,1,ds_frenchDB-ddis_res.pkl
DB03492,DB11294,0,0,ds_frenchDB-ddis_res.pkl
DB04518,DB00455,0,0,ds_frenchDB-ddis_res.pkl
DB07177,DB00891,0,0,ds_frenchDB-ddis_res.pkl
DB07936,DB00109,0,0,ds_frenchDB-ddis_res.pkl
DB03310,DB08814,0,0,ds_frenchDB-ddis_res.pkl
DB18716,DB14074,0,0,ds_frenchDB-ddis_res.pkl
DB07443,DB02186,0,0,ds_frenchDB-ddis_res.pkl
DB02448,DB01594,0,0,ds_frenchDB-ddis_res.pkl
DB00745,DB08752,0,0,ds_frenchDB-ddis_res.pkl
DB02235,DB07133,0,0,ds_frenchDB-ddis_res.pkl
DB02546,DB16738,0,1,ds_frenchDB-ddis_res.pkl
DB08890,DB07239,0,0,ds_frenchDB-ddis_res.pkl
DB00198,DB01225,0,1,ds_frenchDB-ddis_res.pkl
DB00800,DB07797,0,0,ds_frenchDB-ddis_res.pkl
DB04439,DB01126,0,1,ds_frenchDB-ddis_res.pkl
DB00645,DB08485,0,0,ds_frenchDB-ddis_res.pkl
DB07066,DB08809,0,0,ds_frenchDB-ddis_res.pkl
DB08342,DB04356,0,0,ds_frenchDB-ddis_res.pkl
DB01109,DB00896,0,1,ds_frenchDB-ddis_res.pkl
DB00836,DB02804,0,0,ds_frenchDB-ddis_res.pkl
DB03635,DB04408,0,0,ds_frenchDB-ddis_res.pkl
DB07956,DB07270,0,0,ds_frenchDB-ddis_res.pkl
DB03948,DB03121,0,0,ds_frenchDB-ddis_res.pkl
DB02947,DB00110,0,0,ds_frenchDB-ddis_res.pkl
DB08160,DB04845,0,0,ds_frenchDB-ddis_res.pkl
DB06155,DB00590,0,1,ds_frenchDB-ddis_res.pkl
DB15673,DB07003,0,0,ds_frenchDB-ddis_res.pkl
DB07487,DB13998,0,0,ds_frenchDB-ddis_res.pkl
DB01224,DB03672,0,1,ds_frenchDB-ddis_res.pkl
DB08352,DB02418,0,0,ds_frenchDB-ddis_res.pkl
DB07555,DB08574,0,0,ds_frenchDB-ddis_res.pkl
DB07490,DB07870,0,0,ds_frenchDB-ddis_res.pkl
DB09237,DB09318,0,1,ds_frenchDB-ddis_res.pkl
DB03111,DB03477,0,0,ds_frenchDB-ddis_res.pkl
DB01833,DB13151,0,0,ds_frenchDB-ddis_res.pkl
DB06441,DB14649,0,1,ds_frenchDB-ddis_res.pkl
DB00571,DB01217,0,1,ds_frenchDB-ddis_res.pkl
DB06771,DB03085,0,1,ds_frenchDB-ddis_res.pkl
DB02467,DB07233,0,0,ds_frenchDB-ddis_res.pkl
DB08811,DB07104,0,0,ds_frenchDB-ddis_res.pkl
DB11796,DB03180,0,0,ds_frenchDB-ddis_res.pkl
DB04425,DB10770,0,0,ds_frenchDB-ddis_res.pkl
