DS,GEMMA2,GPT-4o,PHI3.5,QWEN2.5,drug1,drug2,source_file,target
0,0,0,0,0,DB08552,DB03226,FRENCHDB,0
0,0,0,0,0,DB01754,DB04803,FRENCHDB,0
0,0,0,0,0,DB08692,DB07355,FRENCHDB,0
0,0,0,0,0,DB08655,DB07011,FRENCHDB,0
0,0,0,0,0,DB01774,DB02571,FRENCHDB,0
0,0,0,0,0,DB07820,DB02401,FRENCHDB,0
1,0,1,1,1,DB05276,DB01209,FRENCHDB,0
0,0,0,0,0,DB02548,DB01211,FRENCHDB,0
0,0,0,0,0,DB07769,DB03068,FRENCHDB,0
0,0,0,0,0,DB02611,DB07141,FRENCHDB,0
0,0,0,0,0,DB02347,DB07761,FRENCHDB,0
1,0,0,0,0,DB01668,DB01204,FRENCHDB,0
0,0,0,0,0,DB07522,DB07624,FRENCHDB,0
0,0,0,0,0,DB08643,DB08513,FRENCHDB,0
0,0,0,0,0,DB01863,DB02780,FRENCHDB,0
0,0,0,0,0,DB04368,DB02832,FRENCHDB,0
0,0,0,0,0,DB01655,DB07351,FRENCHDB,0
0,0,0,0,0,DB02095,DB04394,FRENCHDB,0
0,0,0,0,0,DB07797,DB06712,FRENCHDB,0
1,1,1,1,1,DB00703,DB11761,FRENCHDB,0
0,0,0,0,0,DB07305,DB07504,FRENCHDB,0
0,0,0,0,0,DB03229,DB04462,FRENCHDB,0
0,0,0,0,1,DB06274,DB08136,FRENCHDB,0
0,0,0,0,0,DB09418,DB07468,FRENCHDB,0
0,0,0,0,1,DB11979,DB07400,FRENCHDB,0
0,0,0,0,0,DB02571,DB02701,FRENCHDB,0
1,0,1,1,1,DB09241,DB01718,FRENCHDB,0
0,0,0,0,0,DB03046,DB07096,FRENCHDB,0
0,0,0,0,0,DB02907,DB07897,FRENCHDB,0
1,0,0,1,0,DB08414,DB00623,FRENCHDB,0
0,0,0,0,0,DB04418,DB08668,FRENCHDB,0
0,0,0,0,0,DB02678,DB08446,FRENCHDB,0
0,0,0,0,0,DB04223,DB08263,FRENCHDB,0
1,0,0,0,0,DB02366,DB00056,FRENCHDB,0
1,1,1,1,1,DB00295,DB01421,FRENCHDB,0
0,0,0,0,0,DB08032,DB07521,FRENCHDB,0
0,0,0,0,0,DB13894,DB07329,FRENCHDB,0
0,0,0,0,0,DB02445,DB04843,FRENCHDB,0
0,0,0,0,1,DB01037,DB07501,FRENCHDB,0
0,0,0,0,0,DB02221,DB07084,FRENCHDB,0
0,0,0,0,0,DB02043,DB02967,FRENCHDB,0
0,0,0,0,0,DB08776,DB14481,FRENCHDB,0
0,0,0,0,0,DB08264,DB03934,FRENCHDB,0
0,1,1,1,1,DB01120,DB00147,FRENCHDB,0
0,0,0,0,0,DB08761,DB08428,FRENCHDB,0
1,1,0,1,1,DB09040,DB09371,FRENCHDB,0
0,0,0,0,0,DB02729,DB06967,FRENCHDB,0
0,0,0,0,0,DB11988,DB07935,FRENCHDB,0
1,1,1,1,0,DB00525,DB14669,FRENCHDB,0
0,0,0,0,0,DB04716,DB08489,FRENCHDB,0
1,1,1,1,1,DB00219,DB00020,FRENCHDB,0
0,0,0,0,0,DB02890,DB07460,FRENCHDB,0
0,0,0,0,0,DB01737,DB01912,FRENCHDB,0
0,0,0,0,1,DB01620,DB07688,FRENCHDB,0
0,0,0,0,0,DB08066,DB08562,FRENCHDB,0
0,0,0,0,0,DB08564,DB03793,FRENCHDB,0
0,0,0,0,0,DB04262,DB00430,FRENCHDB,0
0,0,0,0,0,DB07572,DB03865,FRENCHDB,0
0,0,0,0,0,DB03352,DB04012,FRENCHDB,0
0,0,0,0,0,DB03132,DB00014,FRENCHDB,0
0,0,0,0,0,DB02299,DB04742,FRENCHDB,0
0,0,0,1,0,DB14499,DB03068,FRENCHDB,0
0,0,0,0,0,DB03075,DB02604,FRENCHDB,0
0,0,0,0,1,DB00659,DB07754,FRENCHDB,0
1,0,0,1,1,DB17635,DB11855,FRENCHDB,0
0,0,0,0,0,DB04577,DB00246,FRENCHDB,0
1,0,0,1,1,DB00110,DB11447,FRENCHDB,0
0,0,0,0,0,DB06902,DB11963,FRENCHDB,0
0,0,0,0,0,DB07264,DB01915,FRENCHDB,0
0,0,0,0,0,DB07162,DB04596,FRENCHDB,0
0,0,0,0,0,DB07412,DB08440,FRENCHDB,0
0,0,0,0,0,DB01180,DB08372,FRENCHDB,0
0,0,0,0,0,DB08240,DB00253,FRENCHDB,0
0,0,0,0,0,DB07858,DB07416,FRENCHDB,0
0,0,0,0,0,DB04792,DB08474,FRENCHDB,0
0,0,0,0,0,DB02595,DB02531,FRENCHDB,0
0,0,0,0,0,DB00034,DB04579,FRENCHDB,0
0,0,0,0,0,DB07445,DB07316,FRENCHDB,0
0,0,0,1,0,DB03068,DB14669,FRENCHDB,0
1,1,1,1,1,DB14939,DB00434,FRENCHDB,0
0,0,0,0,0,DB07586,DB09216,FRENCHDB,0
0,0,0,0,0,DB09035,DB07194,FRENCHDB,0
0,0,0,0,0,DB00584,DB08636,FRENCHDB,0
0,0,0,0,0,DB03072,DB08554,FRENCHDB,0
0,0,0,0,0,DB07734,DB02856,FRENCHDB,0
0,0,0,0,0,DB11866,DB04551,FRENCHDB,0
0,0,0,0,0,DB08767,DB13961,FRENCHDB,0
0,0,0,0,0,DB00081,DB08374,FRENCHDB,0
0,0,0,0,0,DB09202,DB07698,FRENCHDB,0
0,0,0,0,0,DB03987,DB07118,FRENCHDB,0
0,1,1,1,1,DB11090,DB01303,FRENCHDB,0
0,0,0,0,0,DB06977,DB01367,FRENCHDB,0
1,1,0,1,1,DB08933,DB00947,FRENCHDB,0
0,0,0,0,0,DB00811,DB04598,FRENCHDB,0
0,0,0,0,0,DB15762,DB04122,FRENCHDB,0
0,0,0,0,0,DB01844,DB02220,FRENCHDB,0
0,1,0,0,0,DB01998,DB00715,FRENCHDB,0
1,1,1,1,1,DB00871,DB01192,FRENCHDB,0
1,0,1,1,1,DB00812,DB09332,FRENCHDB,0
0,0,0,0,0,DB02191,DB00310,FRENCHDB,0
0,0,1,0,0,DB00640,DB11496,FRENCHDB,0
0,0,0,0,0,DB07403,DB03614,FRENCHDB,0
0,0,0,0,0,DB03714,DB03558,FRENCHDB,0
0,0,0,0,0,DB03145,DB07236,FRENCHDB,0
0,0,0,0,0,DB11572,DB04074,FRENCHDB,0
0,0,0,0,0,DB00180,DB07719,FRENCHDB,0
0,0,0,0,0,DB07290,DB07881,FRENCHDB,0
0,0,0,0,0,DB00364,DB04208,FRENCHDB,0
0,0,0,0,0,DB00243,DB03909,FRENCHDB,0
0,0,0,0,0,DB07436,DB02312,FRENCHDB,0
0,0,0,0,0,DB03152,DB01762,FRENCHDB,0
0,0,0,0,1,DB09212,DB02106,FRENCHDB,0
0,0,0,0,0,DB07103,DB04835,FRENCHDB,0
0,0,1,1,1,DB08329,DB13915,FRENCHDB,0
1,0,0,0,0,DB11638,DB11605,FRENCHDB,0
0,0,0,0,0,DB02937,DB04648,FRENCHDB,0
0,0,0,0,0,DB08565,DB00607,FRENCHDB,0
0,0,0,0,0,DB08622,DB07659,FRENCHDB,0
0,0,0,0,0,DB00920,DB02215,FRENCHDB,0
0,0,0,0,0,DB07160,DB00091,FRENCHDB,0
0,0,0,0,0,DB07045,DB03073,FRENCHDB,0
0,0,0,0,0,DB03393,DB07773,FRENCHDB,0
0,0,0,0,0,DB02347,DB02506,FRENCHDB,0
1,0,1,1,1,DB09013,DB11945,FRENCHDB,0
0,0,0,0,0,DB04616,DB08357,FRENCHDB,0
0,0,0,0,0,DB01655,DB08661,FRENCHDB,0
0,0,0,0,0,DB00035,DB07007,FRENCHDB,0
0,0,0,0,0,DB00656,DB08691,FRENCHDB,0
0,0,0,0,0,DB07908,DB06902,FRENCHDB,0
0,0,0,0,1,DB11455,DB04761,FRENCHDB,0
0,0,0,0,0,DB00577,DB07676,FRENCHDB,0
0,0,0,0,0,DB02335,DB01603,FRENCHDB,0
1,1,0,1,1,DB06145,DB06285,FRENCHDB,0
0,0,0,0,0,DB04150,DB03597,FRENCHDB,0
0,0,0,0,0,DB08146,DB00350,FRENCHDB,0
0,0,0,0,0,DB02918,DB04268,FRENCHDB,0
0,0,0,0,0,DB07558,DB11739,FRENCHDB,0
0,0,0,0,0,DB01375,DB11633,FRENCHDB,0
0,0,0,0,0,DB04470,DB02873,FRENCHDB,0
0,0,0,0,1,DB00268,DB08023,FRENCHDB,0
0,0,0,1,0,DB03664,DB00924,FRENCHDB,0
0,0,0,0,0,DB07990,DB08865,FRENCHDB,0
0,0,0,0,0,DB02624,DB00760,FRENCHDB,0
0,0,0,0,0,DB08654,DB06043,FRENCHDB,0
0,1,1,1,0,DB00789,DB13923,FRENCHDB,0
0,0,0,0,0,DB04126,DB07308,FRENCHDB,0
0,0,0,0,0,DB02442,DB03974,FRENCHDB,0
0,0,0,0,0,DB08565,DB04801,FRENCHDB,0
1,0,0,0,0,DB03083,DB01279,FRENCHDB,0
0,0,0,0,1,DB00947,DB02177,FRENCHDB,0
0,0,0,0,1,DB00481,DB07583,FRENCHDB,0
0,0,0,0,0,DB11712,DB03874,FRENCHDB,0
0,0,0,0,0,DB04588,DB00121,FRENCHDB,0
0,0,0,0,0,DB08718,DB01130,FRENCHDB,0
0,0,0,0,0,DB08564,DB08628,FRENCHDB,0
0,0,0,0,1,DB01419,DB01991,FRENCHDB,0
0,0,0,0,0,DB08440,DB02479,FRENCHDB,0
0,0,0,0,0,DB01998,DB00831,FRENCHDB,0
0,0,0,0,0,DB03722,DB07277,FRENCHDB,0
0,0,0,0,0,DB07050,DB03081,FRENCHDB,0
0,0,0,0,0,DB06897,DB02744,FRENCHDB,0
0,0,0,0,0,DB02590,DB02008,FRENCHDB,0
0,0,0,0,0,DB07066,DB02201,FRENCHDB,0
0,0,0,0,0,DB13503,DB06933,FRENCHDB,0
0,0,0,0,0,DB03611,DB02043,FRENCHDB,0
0,0,0,0,0,DB09229,DB02438,FRENCHDB,0
0,0,0,0,0,DB03906,DB01414,FRENCHDB,0
0,0,0,0,1,DB01030,DB07267,FRENCHDB,0
0,0,0,0,0,DB02893,DB07514,FRENCHDB,0
0,0,0,0,0,DB14700,DB07855,FRENCHDB,0
0,0,0,0,0,DB02283,DB02312,FRENCHDB,0
0,0,0,0,0,DB03821,DB13174,FRENCHDB,0
0,0,0,0,0,DB03811,DB13879,FRENCHDB,0
0,0,0,0,0,DB02763,DB01326,FRENCHDB,0
0,0,0,0,0,DB04201,DB03740,FRENCHDB,0
0,0,0,0,1,DB00777,DB03704,FRENCHDB,0
0,0,0,0,0,DB07003,DB08141,FRENCHDB,0
0,0,0,0,0,DB07832,DB08087,FRENCHDB,0
0,0,0,0,0,DB03195,DB07981,FRENCHDB,0
0,0,0,0,1,DB09082,DB08434,FRENCHDB,0
0,0,0,0,0,DB03616,DB07405,FRENCHDB,0
0,0,0,0,0,DB03247,DB01835,FRENCHDB,0
0,0,0,0,0,DB07094,DB00279,FRENCHDB,0
0,0,0,0,0,DB00008,DB07247,FRENCHDB,0
0,0,0,0,0,DB08257,DB00430,FRENCHDB,0
0,0,0,0,1,DB01403,DB01808,FRENCHDB,0
1,0,0,1,0,DB02073,DB00836,FRENCHDB,0
1,0,0,1,1,DB00714,DB14805,FRENCHDB,0
0,0,0,0,0,DB06828,DB06926,FRENCHDB,0
0,0,0,0,0,DB03320,DB07306,FRENCHDB,0
0,0,0,0,0,DB04190,DB04716,FRENCHDB,0
0,0,0,0,0,DB01832,DB01130,FRENCHDB,0
0,0,0,0,0,DB03028,DB07309,FRENCHDB,0
0,0,0,0,0,DB03812,DB04072,FRENCHDB,0
0,0,0,0,0,DB07908,DB02580,FRENCHDB,0
0,0,0,0,1,DB08960,DB04153,FRENCHDB,0
0,0,0,0,0,DB08076,DB11328,FRENCHDB,0
0,0,0,0,0,DB01858,DB03825,FRENCHDB,0
0,0,0,0,0,DB07959,DB15489,FRENCHDB,0
0,0,0,0,0,DB02767,DB07049,FRENCHDB,0
0,0,0,0,0,DB08635,DB01875,FRENCHDB,0
0,0,0,0,0,DB04695,DB07497,FRENCHDB,0
0,0,0,0,0,DB02403,DB07485,FRENCHDB,0
0,0,0,0,0,DB08659,DB15165,FRENCHDB,0
0,0,0,0,0,DB02811,DB03446,FRENCHDB,0
0,0,0,0,1,DB09203,DB08116,FRENCHDB,0
0,0,0,0,0,DB04359,DB04946,FRENCHDB,0
1,0,1,1,1,DB06698,DB01150,FRENCHDB,0
0,0,0,0,0,DB02151,DB01820,FRENCHDB,0
0,0,0,0,0,DB06861,DB00656,FRENCHDB,0
0,0,0,0,0,DB07719,DB08574,FRENCHDB,0
0,0,0,0,0,DB07388,DB08757,FRENCHDB,0
0,0,0,0,0,DB02931,DB16099,FRENCHDB,0
1,1,1,1,1,DB14507,DB14783,FRENCHDB,0
0,0,0,0,0,DB07041,DB00412,FRENCHDB,0
0,0,0,0,0,DB08609,DB01862,FRENCHDB,0
0,0,0,0,0,DB08266,DB04622,FRENCHDB,0
0,0,0,0,0,DB03268,DB07015,FRENCHDB,0
0,0,0,0,0,DB08186,DB08204,FRENCHDB,0
0,0,0,0,0,DB06851,DB02975,FRENCHDB,0
1,0,1,1,1,DB02187,DB11828,FRENCHDB,0
0,0,0,0,0,DB01378,DB04482,FRENCHDB,0
0,0,0,0,0,DB03918,DB03277,FRENCHDB,0
0,0,0,0,0,DB02917,DB07353,FRENCHDB,0
0,0,0,0,0,DB07180,DB07933,FRENCHDB,0
0,0,0,0,0,DB07823,DB03243,FRENCHDB,0
0,0,0,0,0,DB07427,DB14715,FRENCHDB,0
0,0,0,0,0,DB03357,DB09112,FRENCHDB,0
0,0,0,0,0,DB03337,DB07796,FRENCHDB,0
0,0,0,0,0,DB04366,DB08897,FRENCHDB,0
0,0,0,0,0,DB04526,DB07099,FRENCHDB,0
0,0,0,0,0,DB06782,DB04753,FRENCHDB,0
0,0,0,0,0,DB08202,DB06855,FRENCHDB,0
0,0,0,0,0,DB01282,DB07730,FRENCHDB,0
0,0,0,0,0,DB14851,DB02214,FRENCHDB,0
0,0,0,0,0,DB04466,DB02740,FRENCHDB,0
1,0,0,1,1,DB09076,DB01091,FRENCHDB,0
0,0,0,0,0,DB01827,DB04261,FRENCHDB,0
0,0,0,0,0,DB04426,DB03633,FRENCHDB,0
0,0,0,0,0,DB13919,DB07714,FRENCHDB,0
0,0,0,0,0,DB08577,DB03158,FRENCHDB,0
0,0,0,0,0,DB01309,DB08775,FRENCHDB,0
0,0,0,0,0,DB04016,DB04496,FRENCHDB,0
0,0,0,0,0,DB08258,DB03556,FRENCHDB,0
1,0,1,1,1,DB09342,DB03312,FRENCHDB,0
1,0,0,1,1,DB03526,DB11853,FRENCHDB,0
0,0,0,0,0,DB01091,DB04151,FRENCHDB,0
0,0,0,0,0,DB02184,DB00841,FRENCHDB,0
0,0,0,0,1,DB06016,DB02355,FRENCHDB,0
0,0,0,0,0,DB07400,DB12151,FRENCHDB,0
0,0,0,0,0,DB07324,DB07743,FRENCHDB,0
0,0,0,0,0,DB03142,DB07349,FRENCHDB,0
0,0,0,0,0,DB08133,DB12141,FRENCHDB,0
0,0,0,0,0,DB07792,DB00363,FRENCHDB,0
0,0,0,0,0,DB14499,DB08731,FRENCHDB,0
0,0,0,0,0,DB12371,DB02855,FRENCHDB,0
0,0,0,0,1,DB01018,DB02627,FRENCHDB,0
0,0,0,0,0,DB01657,DB03754,FRENCHDB,0
0,0,0,0,0,DB02632,DB11581,FRENCHDB,0
0,0,0,0,0,DB03072,DB04838,FRENCHDB,0
1,0,1,1,1,DB01685,DB14597,FRENCHDB,0
0,0,0,0,0,DB04209,DB04608,FRENCHDB,0
0,0,0,0,0,DB03325,DB11942,FRENCHDB,0
0,0,0,0,0,DB03905,DB04765,FRENCHDB,0
0,0,0,0,0,DB01860,DB04160,FRENCHDB,0
0,0,0,0,0,DB08534,DB02151,FRENCHDB,0
0,0,0,0,0,DB08174,DB09295,FRENCHDB,0
0,0,0,0,0,DB08093,DB02919,FRENCHDB,0
0,0,0,0,0,DB02839,DB08689,FRENCHDB,0
1,0,1,1,1,DB00776,DB03450,FRENCHDB,0
1,1,1,1,1,DB05271,DB00644,FRENCHDB,0
1,1,1,1,1,DB06196,DB01285,FRENCHDB,0
0,0,0,0,0,DB02463,DB08364,FRENCHDB,0
0,0,0,0,0,DB02094,DB04166,FRENCHDB,0
0,0,0,0,0,DB06883,DB03082,FRENCHDB,0
0,0,0,0,0,DB07178,DB06911,FRENCHDB,0
0,0,0,0,0,DB14641,DB06869,FRENCHDB,0
0,0,0,0,0,DB07652,DB00078,FRENCHDB,0
0,1,1,1,1,DB01251,DB14580,FRENCHDB,0
0,0,0,0,0,DB02573,DB03911,FRENCHDB,0
0,0,0,0,0,DB04254,DB07911,FRENCHDB,0
0,0,0,0,0,DB03320,DB07292,FRENCHDB,0
0,0,0,0,0,DB03279,DB01201,FRENCHDB,0
0,0,0,0,0,DB01341,DB03846,FRENCHDB,0
0,0,0,0,0,DB08871,DB02995,FRENCHDB,0
0,0,0,0,0,DB11967,DB04063,FRENCHDB,0
0,0,0,0,0,DB08485,DB04016,FRENCHDB,0
0,0,0,0,0,DB07741,DB02729,FRENCHDB,0
0,0,0,0,0,DB04754,DB03289,FRENCHDB,0
0,0,0,0,0,DB02832,DB03911,FRENCHDB,0
0,0,0,0,0,DB08359,DB00362,FRENCHDB,0
0,0,0,0,0,DB03959,DB07845,FRENCHDB,0
0,0,0,0,0,DB07066,DB06897,FRENCHDB,0
0,0,0,0,0,DB03683,DB15044,FRENCHDB,0
0,0,0,0,0,DB03143,DB02889,FRENCHDB,0
1,0,0,1,1,DB00607,DB07338,FRENCHDB,0
0,0,0,0,0,DB02839,DB02032,FRENCHDB,0
0,0,0,0,0,DB04732,DB07206,FRENCHDB,0
0,0,0,0,0,DB03395,DB02047,FRENCHDB,0
0,0,0,0,1,DB07126,DB01023,FRENCHDB,0
0,0,0,0,0,DB08404,DB00725,FRENCHDB,0
0,0,0,0,0,DB06860,DB02243,FRENCHDB,0
0,0,0,0,0,DB06403,DB08179,FRENCHDB,0
0,0,0,0,0,DB02404,DB02472,FRENCHDB,0
1,1,0,1,1,DB00152,DB00482,FRENCHDB,0
0,0,0,0,0,DB03492,DB11294,FRENCHDB,0
0,0,0,0,0,DB04518,DB00455,FRENCHDB,0
0,0,0,0,0,DB07177,DB00891,FRENCHDB,0
0,0,0,0,0,DB07936,DB00109,FRENCHDB,0
1,0,0,0,0,DB03310,DB08814,FRENCHDB,0
0,0,0,0,0,DB18716,DB14074,FRENCHDB,0
0,0,0,0,0,DB07443,DB02186,FRENCHDB,0
0,0,0,0,0,DB02448,DB01594,FRENCHDB,0
0,0,0,0,1,DB00745,DB08752,FRENCHDB,0
0,0,0,0,0,DB02235,DB07133,FRENCHDB,0
1,0,1,1,1,DB02546,DB16738,FRENCHDB,0
0,0,0,0,1,DB08890,DB07239,FRENCHDB,0
1,1,1,1,1,DB00198,DB01225,FRENCHDB,0
0,0,0,0,1,DB00800,DB07797,FRENCHDB,0
0,0,0,1,0,DB04439,DB01126,FRENCHDB,0
0,0,0,0,0,DB00645,DB08485,FRENCHDB,0
0,0,0,0,0,DB07066,DB08809,FRENCHDB,0
0,0,0,0,0,DB08342,DB04356,FRENCHDB,0
1,1,0,1,1,DB01109,DB00896,FRENCHDB,0
0,0,0,0,1,DB00836,DB02804,FRENCHDB,0
0,0,0,0,0,DB03635,DB04408,FRENCHDB,0
0,0,0,0,0,DB07956,DB07270,FRENCHDB,0
0,0,0,0,0,DB03948,DB03121,FRENCHDB,0
0,0,0,0,0,DB02947,DB00110,FRENCHDB,0
0,0,0,0,0,DB08160,DB04845,FRENCHDB,0
1,0,1,1,1,DB06155,DB00590,FRENCHDB,0
0,0,0,0,0,DB15673,DB07003,FRENCHDB,0
0,0,0,0,0,DB07487,DB13998,FRENCHDB,0
0,0,0,1,1,DB01224,DB03672,FRENCHDB,0
0,0,0,0,0,DB08352,DB02418,FRENCHDB,0
0,0,0,0,0,DB07555,DB08574,FRENCHDB,0
0,0,0,0,0,DB07490,DB07870,FRENCHDB,0
1,1,1,1,1,DB09237,DB09318,FRENCHDB,0
0,0,0,0,0,DB03111,DB03477,FRENCHDB,0
1,0,1,0,0,DB01833,DB13151,FRENCHDB,0
1,1,1,1,1,DB06441,DB14649,FRENCHDB,0
1,1,1,1,1,DB00571,DB01217,FRENCHDB,0
1,0,0,1,1,DB06771,DB03085,FRENCHDB,0
0,0,0,0,0,DB02467,DB07233,FRENCHDB,0
0,0,0,0,0,DB08811,DB07104,FRENCHDB,0
0,0,0,0,0,DB11796,DB03180,FRENCHDB,0
0,0,0,0,0,DB04425,DB10770,FRENCHDB,0
0,0,0,0,0,DB01695,DB07700,FRENCHDB,0
0,0,0,0,0,DB01046,DB08324,FRENCHDB,0
0,0,0,0,1,DB09299,DB03906,FRENCHDB,0
0,0,0,0,0,DB02376,DB12843,FRENCHDB,0
0,0,0,0,1,DB00934,DB08154,FRENCHDB,0
0,0,0,0,0,DB15044,DB01842,FRENCHDB,0
0,0,0,0,1,DB09049,DB02669,FRENCHDB,0
0,0,0,0,0,DB08433,DB08294,FRENCHDB,0
0,0,0,0,0,DB09054,DB04164,FRENCHDB,0
0,0,0,0,0,DB04139,DB08229,FRENCHDB,0
0,0,0,0,0,DB03175,DB03528,FRENCHDB,0
0,0,0,0,0,DB00485,DB07099,FRENCHDB,0
0,0,0,0,0,DB07647,DB00644,FRENCHDB,0
0,0,0,0,0,DB07208,DB06605,FRENCHDB,0
1,0,0,1,0,DB02338,DB00024,FRENCHDB,0
0,0,0,0,0,DB02800,DB08327,FRENCHDB,0
0,0,0,0,0,DB02643,DB11751,FRENCHDB,0
0,0,0,0,0,DB06831,DB08597,FRENCHDB,0
0,0,0,0,0,DB03246,DB11732,FRENCHDB,0
0,0,0,0,0,DB07336,DB13925,FRENCHDB,0
0,0,0,0,0,DB07780,DB06868,FRENCHDB,0
0,0,0,0,0,DB07959,DB07890,FRENCHDB,0
0,0,0,0,1,DB01235,DB03798,FRENCHDB,0
0,0,0,0,0,DB07064,DB15494,FRENCHDB,0
0,0,0,0,0,DB07691,DB08410,FRENCHDB,0
0,0,0,0,0,DB00028,DB07636,FRENCHDB,0
0,0,0,0,0,DB00178,DB03476,FRENCHDB,0
0,0,0,0,0,DB03190,DB08334,FRENCHDB,0
0,0,0,0,0,DB08558,DB07734,FRENCHDB,0
1,1,1,1,1,DB04861,DB00287,FRENCHDB,0
0,0,0,0,0,DB07228,DB09488,FRENCHDB,0
0,0,0,0,0,DB00941,DB08564,FRENCHDB,0
1,0,0,1,1,DB13879,DB03825,FRENCHDB,0
1,1,1,1,1,DB00078,DB08916,FRENCHDB,0
0,0,0,0,0,DB07947,DB00527,FRENCHDB,0
0,0,0,0,0,DB02592,DB01933,FRENCHDB,0
1,0,1,1,1,DB00968,DB01272,FRENCHDB,0
0,0,0,0,0,DB07203,DB08110,FRENCHDB,0
0,0,0,0,0,DB07965,DB00218,FRENCHDB,0
0,0,0,0,0,DB08046,DB08906,FRENCHDB,0
0,0,0,0,0,DB08671,DB04188,FRENCHDB,0
0,0,0,0,0,DB02986,DB03894,FRENCHDB,0
0,0,0,0,0,DB03827,DB08628,FRENCHDB,0
0,0,0,0,0,DB08129,DB04513,FRENCHDB,0
0,0,0,0,0,DB07472,DB01593,FRENCHDB,0
0,0,0,0,0,DB04337,DB08214,FRENCHDB,0
0,0,0,0,0,DB08684,DB08883,FRENCHDB,0
0,0,0,0,0,DB03399,DB08113,FRENCHDB,0
0,0,0,0,0,DB00635,DB08280,FRENCHDB,0
0,0,0,0,0,DB08911,DB02773,FRENCHDB,0
0,0,0,0,0,DB04382,DB03896,FRENCHDB,0
0,0,0,0,1,DB11712,DB03042,FRENCHDB,0
0,0,0,0,0,DB02816,DB08652,FRENCHDB,0
0,0,0,0,0,DB03442,DB03381,FRENCHDB,0
1,1,0,1,1,DB01048,DB14013,FRENCHDB,0
0,0,0,0,0,DB01089,DB03183,FRENCHDB,0
0,0,0,0,0,DB13899,DB00140,FRENCHDB,0
1,0,1,1,1,DB00047,DB08439,FRENCHDB,0
0,0,0,0,0,DB08500,DB03918,FRENCHDB,0
0,0,0,0,0,DB07618,DB01015,FRENCHDB,0
0,0,0,0,0,DB00730,DB04733,FRENCHDB,0
0,0,0,0,0,DB08247,DB08712,FRENCHDB,0
0,0,0,0,0,DB07144,DB06926,FRENCHDB,0
0,0,0,0,0,DB01689,DB07132,FRENCHDB,0
0,0,0,0,0,DB02314,DB00940,FRENCHDB,0
0,0,0,0,0,DB04057,DB01950,FRENCHDB,0
0,0,0,0,0,DB02626,DB01429,FRENCHDB,0
0,0,0,0,0,DB07015,DB07433,FRENCHDB,0
0,0,0,0,0,DB07663,DB09089,FRENCHDB,0
0,0,0,0,0,DB01742,DB07637,FRENCHDB,0
0,0,0,0,0,DB11294,DB07507,FRENCHDB,0
0,0,0,0,0,DB07986,DB06725,FRENCHDB,0
0,0,0,0,0,DB07128,DB03201,FRENCHDB,0
0,0,0,0,0,DB09477,DB07424,FRENCHDB,0
0,0,0,0,0,DB08595,DB01733,FRENCHDB,0
0,0,0,0,0,DB01871,DB11763,FRENCHDB,0
0,0,0,0,1,DB01037,DB08508,FRENCHDB,0
0,0,0,0,0,DB01670,DB04133,FRENCHDB,0
0,0,0,0,0,DB03488,DB04461,FRENCHDB,0
0,0,0,0,0,DB01623,DB08774,FRENCHDB,0
0,0,0,0,0,DB16393,DB07036,FRENCHDB,0
0,0,0,0,0,DB02934,DB01429,FRENCHDB,0
0,0,0,0,0,DB02670,DB01229,FRENCHDB,0
0,0,0,0,0,DB03717,DB02700,FRENCHDB,0
0,0,0,0,0,DB04264,DB07714,FRENCHDB,0
0,0,0,0,0,DB09043,DB02465,FRENCHDB,0
1,0,1,1,1,DB01623,DB00547,FRENCHDB,0
0,0,0,0,0,DB01210,DB06949,FRENCHDB,0
0,0,0,0,0,DB07757,DB09270,FRENCHDB,0
0,0,0,0,0,DB06943,DB07162,FRENCHDB,0
0,0,0,0,0,DB02267,DB00200,FRENCHDB,0
0,0,0,0,0,DB03420,DB02940,FRENCHDB,0
0,0,0,0,0,DB13914,DB07912,FRENCHDB,0
0,0,0,0,0,DB04293,DB02154,FRENCHDB,0
1,1,0,1,1,DB09141,DB14635,FRENCHDB,0
1,0,1,1,0,DB06757,DB09351,FRENCHDB,0
0,0,0,0,0,DB08350,DB03135,FRENCHDB,0
0,0,0,0,0,DB01657,DB03110,FRENCHDB,0
0,0,0,0,0,DB07184,DB08220,FRENCHDB,0
0,0,0,0,0,DB14707,DB07989,FRENCHDB,0
0,0,1,0,0,DB09568,DB00678,FRENCHDB,0
0,0,0,1,0,DB03571,DB09327,FRENCHDB,0
0,0,0,0,0,DB03207,DB07805,FRENCHDB,0
0,0,0,0,0,DB08665,DB04144,FRENCHDB,0
0,0,0,0,0,DB07304,DB06201,FRENCHDB,0
0,0,0,0,0,DB04304,DB03573,FRENCHDB,0
0,0,0,0,0,DB04671,DB14719,FRENCHDB,0
0,0,0,0,0,DB04142,DB08087,FRENCHDB,0
0,0,0,0,0,DB06862,DB00267,FRENCHDB,0
0,0,0,0,0,DB02170,DB02534,FRENCHDB,0
0,0,0,0,0,DB02321,DB02361,FRENCHDB,0
0,0,0,0,0,DB07033,DB01062,FRENCHDB,0
0,0,0,0,0,DB06827,DB02257,FRENCHDB,0
0,0,0,0,0,DB03049,DB02101,FRENCHDB,0
0,0,0,0,1,DB16390,DB07800,FRENCHDB,0
0,0,0,0,0,DB03966,DB04404,FRENCHDB,0
1,1,1,1,1,DB01381,DB00822,FRENCHDB,0
0,0,0,0,0,DB03512,DB08074,FRENCHDB,0
